Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)	Dimensions
437	Explore / Dora the Explorer / Duplo	65517-1	Dora the Explorer Co-Pack (contains 7331, 7332)	2004	?	? x ? x ?
273	Bionicle	65514-1	Matoran / Vahki Co-Pack 1 (contains 8607, 8611, 8614, 8616, 8618)	2004	?	? x ? x ?
273	Bionicle	65515-1	Matoran / Vahki Co-Pack 2 (contains 8610, 8612, 8615, 8617, 8619)	2004	?	? x ? x ?
227	Harry Potter / Prisoner of Azkaban / Train / 9V	65524-1	Hogwarts Express (2nd edition) Co-Pack (contains 10132, 4515, 4520)	2004	?	? x ? x ?
390	Holiday & Event / Christmas	4759-1	Three Christmas Decorations - Santa, Tree and Snowman	2004	172	14.3 x 14.3 x 14.5
976	LEGO Brand / Legoland Parks / Holiday & Event / Halloween	LLCA12-1	3D Witch (Legoland California)	2004	?	? x ? x ?
59	Mindstorms / RCX	9911-1	Touch Sensor with Removable Leads	2002	?	? x ? x ?
395	Samsonite / Jumbo Bricks	044-2	Jumbo Bricks	1969	?	23 x 23 x 18
171	Creator / Basic Set	4425-1	Better Building More Fun (Canadian Walmart Exclusive)	2004	?	? x ? x ?
167	Duplo / Basic Set	1591-2	Small Bucket	1991	?	? x ? x ?
537	Quatro	5349-1	Quatro 100	2004	?	? x ? x ?
166	Educational & Dacta / Town	9360-1	{Roadplates and Scenery}	1986	?	39 x 28 x 6
67	Town / City / Fire	7240-1	Fire Station	2005	214	38.5 x 28.5 x 9.5
67	Town / City / Fire	7239-1	Fire Truck	2004	145	38.3 x 19 x 7
273	Bionicle / Rahaga	4868-1	Rahaga Gaaki	2005	14	9.5 x 14 x 3.8
273	Bionicle / Rahaga	4869-1	Rahaga Pouks	2005	14	9.5 x 14 x 3.8
273	Bionicle / Rahaga	4870-1	Rahaga Kualus	2005	14	9.5 x 14 x 3.8
273	Bionicle / Rahaga	4877-1	Rahaga Norik	2005	14	9.5 x 18 x 3.8
273	Bionicle / Rahaga	4878-1	Rahaga Bomonga	2005	14	9.5 x 14 x 3.8
273	Bionicle / Rahaga	4879-1	Rahaga Iruini	2005	14	9.5 x 14 x 3.8
171	Creator / Basic Set	7832-1	Small Bucket	2002	?	20 x 20 x 20
976	LEGO Brand / Promotional	10167-1	BrickMaster Kit with Digital Designer CD	2004	?	19.6 x 14.6 x 4.75
422	Universal Building Set / Gears	811-2	Gear Crane Set	1974	?	30 x 24 x 5
179	Racers / Ferrari	8652-1	Enzo Ferrari 1:17	2005	205	43 x 28.5 x 7
273	Bionicle / Toa Hordika	8736-1	Toa Hordika Vakama	2005	?	11 x 8.8 x 19.9
273	Bionicle / Toa Hordika	8741-1	Toa Hordika Nuju	2005	?	11 x 8.8 x 19.9
273	Bionicle / Toa Hordika	8737-1	Toa Hordika Nokama	2005	?	11 x 8.8 x 19.9
273	Bionicle / Toa Hordika	8740-1	Toa Hordika Matau	2005	97	11 x 8.8 x 19.9
273	Bionicle / Toa Hordika	8739-1	Toa Hordika Onewa	2005	?	11.8 x 8.8 x 19.9
273	Bionicle / Toa Hordika	8738-1	Toa Hordika Whenua	2005	96	11 x 8.8 x 19.9
36	Technic / Model / Construction	8419-1	Excavator	2004	136	28 x 28 x 5
976	LEGO Brand / Legoland Parks	LLCA13-1	Trumpet (Legoland California)	2004	?	? x ? x ?
63	Service Packs / Space	14-1	Space Mini-Figures	1982	?	? x ? x ?
179	Racers / Power Racers	8650-1	Furious Slammer Racer	2005	134	33.6 x 24 x 6
179	Racers / Power Racers	8645-1	Muscle Slammer Bike	2005	35	23.8 x 14.2 x 6
179	Racers / Power Racers	8646-1	Speed Slammer Bike	2005	?	23.8 x 14.2 x 6
486	Designer Sets / Robot	4881-1	Robo Platoon	2005	86	28.5 x 19 x 4.5
34	Space / Ice Planet 2002	VP-1	Ice Planet Co-Pack of 6814, 6879 and 6898	1995	?	? x ? x ?
65	Star Wars / Star Wars Episode 4/5/6	VP-2	Star Wars Co-Pack of 7110 and 7144	2001	?	? x ? x ?
65	Star Wars / Star Wars Episode 1	VP-3	Star Wars Co-Pack of 7131 and 7151	2000	?	? x ? x ?
545	FIRST LEGO League	9784-1	FIRST LEGO League (FLL) Challenge 2001 - Arctic Impact	2001	?	? x ? x ?
545	FIRST LEGO League	9789-2	FIRST LEGO League (FLL) Challenge 2002 - City Sights	2002	?	? x ? x ?
545	FIRST LEGO League	9788-1	FIRST LEGO League (FLL) Challenge 2003 - Mission Mars	2003	322	39.5 x 30 x 14.5
545	FIRST LEGO League	9761-1	FIRST LEGO League (FLL) Challenge 2004 - No Limits	2004	?	38.9 x 30 x 14.5
167	Duplo / Basic Set	1757-1	Large Bulk Bucket	1994	?	? x ? x ?
171	Creator / Basic Set	4696-1	Extra Value Bucket 200 pieces + 200	2004	?	? x ? x ?
170	Alpha Team / Mission Deep Freeze	4774-1	Scorpion Orb Launcher	2004	123	28.5 x 28.5 x 4.7
170	Alpha Team / Mission Deep Freeze	4770-1	Blizzard Blaster	2004	284	38.2 x 28.5 x 6
486	Designer Sets / Airport	4882-1	Speed Wings	2005	91	28.5 x 19 x 4.5
3	Boat / City	7244-1	Speedboat	2005	288	48 x 28.5 x 7
390	Holiday & Event / Advent Sub-Set / Creator	4924-2	Advent Calendar 2004, Creator (Day  1) - Elf Ornament	2004	?	8.8 x 8.8 x 1.2
390	Holiday & Event / Advent Sub-Set / Creator	4924-3	Advent Calendar 2004, Creator (Day  2) - Plane	2004	?	8.5 x 8.5 x 1.1
390	Holiday & Event / Advent Sub-Set / Creator	4924-4	Advent Calendar 2004, Creator (Day  3) - Parrot	2004	?	9 x 9 x 1.2
390	Holiday & Event / Advent Sub-Set / Creator	4924-5	Advent Calendar 2004, Creator (Day  4) - Robot	2004	?	9 x 9 x 1
390	Holiday & Event / Advent Sub-Set / Creator	4924-6	Advent Calendar 2004, Creator (Day  5) - Blue Present	2004	?	9 x 9 x 0.9
390	Holiday & Event / Advent Sub-Set / Creator	4924-7	Advent Calendar 2004, Creator (Day  6) - Ship	2004	?	9 x 9 x 1.1
390	Holiday & Event / Advent Sub-Set / Creator	4924-8	Advent Calendar 2004, Creator (Day  7) - Angel Ornament	2004	?	9 x 9 x 1.2
390	Holiday & Event / Advent Sub-Set / Creator	4924-9	Advent Calendar 2004, Creator (Day  8) - Van	2004	?	9 x 9 x 1.2
390	Holiday & Event / Advent Sub-Set / Creator	4924-10	Advent Calendar 2004, Creator (Day  9) - Skiing Elf	2004	?	9 x 9 x 1.1
390	Holiday & Event / Advent Sub-Set / Creator	4924-11	Advent Calendar 2004, Creator (Day 10) - Sledding Santa	2004	?	9 x 9 x 1
390	Holiday & Event / Advent Sub-Set / Creator	4924-12	Advent Calendar 2004, Creator (Day 11) - Goose	2004	?	9 x 9 x 1.2
390	Holiday & Event / Advent Sub-Set / Creator	4924-13	Advent Calendar 2004, Creator (Day 12) - Green Present	2004	?	9 x 9 x 1
390	Holiday & Event / Advent Sub-Set / Creator	4924-14	Advent Calendar 2004, Creator (Day 13) - Santa Ornament	2004	?	9 x 9 x 1.1
390	Holiday & Event / Advent Sub-Set / Creator	4924-15	Advent Calendar 2004, Creator (Day 14) - Helicopter	2004	?	9 x 9 x 1.3
390	Holiday & Event / Advent Sub-Set / Creator	4924-16	Advent Calendar 2004, Creator (Day 15) - Reindeer	2004	?	9 x 9 x 1.2
390	Holiday & Event / Advent Sub-Set / Creator	4924-17	Advent Calendar 2004, Creator (Day 16) - Elf Girl	2004	?	9 x 9 x 1.3
390	Holiday & Event / Advent Sub-Set / Creator	4924-18	Advent Calendar 2004, Creator (Day 17) - Speedboat	2004	?	9 x 9 x 1.1
390	Holiday & Event / Advent Sub-Set / Creator	4924-19	Advent Calendar 2004, Creator (Day 18) - Racing Car	2004	?	9 x 9 x 1.3
390	Holiday & Event / Advent Sub-Set / Creator	4924-20	Advent Calendar 2004, Creator (Day 19) - Snowman	2004	?	9 x 9 x 1.2
390	Holiday & Event / Advent Sub-Set / Creator	4924-21	Advent Calendar 2004, Creator (Day 20) - Leaf Ornament	2004	?	9 x 9 x 0.8
390	Holiday & Event / Advent Sub-Set / Creator	4924-22	Advent Calendar 2004, Creator (Day 21) - Santa	2004	?	9 x 9 x 1.5
390	Holiday & Event / Advent Sub-Set / Creator	4924-23	Advent Calendar 2004, Creator (Day 22) - Sailing Ship	2004	?	9 x 9 x 1.2
390	Holiday & Event / Advent Sub-Set / Creator	4924-24	Advent Calendar 2004, Creator (Day 23) - Tree	2004	?	9 x 9 x 1.2
390	Holiday & Event / Advent Sub-Set / Creator	4924-25	Advent Calendar 2004, Creator (Day 24) - Air Boat	2004	?	9 x 9 x 1.2
390	Holiday & Event / Advent Sub-Set / Clikits	7575-2	Advent Calendar 2004, Clikits (Day  1) - Paper Clip / Hair Clip	2004	1.15	10.9 x 11.1 x 0.5
390	Holiday & Event / Advent Sub-Set / Clikits	7575-3	Advent Calendar 2004, Clikits (Day  2) - Bracelet	2004	1.16	10.9 x 11 x 0.5
390	Holiday & Event / Advent Sub-Set / Clikits	7575-4	Advent Calendar 2004, Clikits (Day  3) - Hair Band	2004	1.1	10.9 x 11 x 0.5
390	Holiday & Event / Advent Sub-Set / Clikits	7575-5	Advent Calendar 2004, Clikits (Day  4) - Ring	2004	1.18	10.9 x 10.9 x 1
390	Holiday & Event / Advent Sub-Set / Clikits	7575-6	Advent Calendar 2004, Clikits (Day  5) - Picture Frame	2004	1.85	13.9 x 13.9 x 0.8
390	Holiday & Event / Advent Sub-Set / Clikits	7575-7	Advent Calendar 2004, Clikits (Day  6) - Bangle	2004	1.8	13.7 x 14.1 x 1.2
390	Holiday & Event / Advent Sub-Set / Clikits	7575-8	Advent Calendar 2004, Clikits (Day  7) - Gift Tag with Icons	2004	1.85	13.9 x 13.9 x 0.5
390	Holiday & Event / Advent Sub-Set / Clikits	7575-9	Advent Calendar 2004, Clikits (Day  8) - Hair Band	2004	1.17	10.9 x 11 x 0.5
390	Holiday & Event / Advent Sub-Set / Clikits	7575-10	Advent Calendar 2004, Clikits (Day  9) - Bracelet	2004	1.16	10.7 x 10.9 x 1
390	Holiday & Event / Advent Sub-Set / Clikits	7575-11	Advent Calendar 2004, Clikits (Day 10) - Hair Band	2004	1.17	11 x 11 x 0.5
390	Holiday & Event / Advent Sub-Set / Clikits	7575-12	Advent Calendar 2004, Clikits (Day 11) - Icons	2004	1.16	10.9 x 10.9 x 0.5
390	Holiday & Event / Advent Sub-Set / Clikits	7575-13	Advent Calendar 2004, Clikits (Day 12) - Necklace	2004	1.15	10.9 x 10.9 x 1
390	Holiday & Event / Advent Sub-Set / Clikits	7575-14	Advent Calendar 2004, Clikits (Day 13) - Hair Band	2004	1.12	10.9 x 11.1 x 0.5
390	Holiday & Event / Advent Sub-Set / Clikits	7575-15	Advent Calendar 2004, Clikits (Day 14) - Gift Tag with Icons	2004	1.75	14 x 14 x 0.5
390	Holiday & Event / Advent Sub-Set / Clikits	7575-16	Advent Calendar 2004, Clikits (Day 15) - Ring	2004	1.13	10.8 x 11 x 0.8
390	Holiday & Event / Advent Sub-Set / Clikits	7575-17	Advent Calendar 2004, Clikits (Day 16) - Necklace	2004	1.14	10.8 x 10.9 x 1
390	Holiday & Event / Advent Sub-Set / Clikits	7575-18	Advent Calendar 2004, Clikits (Day 17) - Bangle	2004	1.84	13.6 x 14 x 1.2
390	Holiday & Event / Advent Sub-Set / Clikits	7575-19	Advent Calendar 2004, Clikits (Day 18) - Paper Clip / Hair Clip	2004	1.18	10.9 x 11 x 0.5
390	Holiday & Event / Advent Sub-Set / Clikits	7575-20	Advent Calendar 2004, Clikits (Day 19) - Picture Frame	2004	1.85	13.9 x 14.1 x 1
390	Holiday & Event / Advent Sub-Set / Clikits	7575-21	Advent Calendar 2004, Clikits (Day 20) - Hair Band	2004	1.12	10.9 x 11 x 0.6
390	Holiday & Event / Advent Sub-Set / Clikits	7575-22	Advent Calendar 2004, Clikits (Day 21) - Gift Tag with Icons	2004	1.84	13.9 x 14 x 0.5
390	Holiday & Event / Advent Sub-Set / Clikits	7575-23	Advent Calendar 2004, Clikits (Day 22) - Paper Clip / Hair Clip	2004	1.13	10.7 x 11.1 x 0.5
390	Holiday & Event / Advent Sub-Set / Clikits	7575-24	Advent Calendar 2004, Clikits (Day 23) - Hair Band	2004	1.08	10.9 x 10.9 x 0.5
390	Holiday & Event / Advent Sub-Set / Clikits	7575-25	Advent Calendar 2004, Clikits (Day 24) - Carry Case	2004	1.92	13.7 x 14 x 2.7
490	Clikits	3195-1	Jewelry Sample polybag	2004	1.86	14 x 14 x 1
490	Clikits	3196-1	Clikits Bracelet Star polybag	2004	?	14 x 14 x 1
63	Service Packs / Technic	1197-2	Crown Gears (Old Style)	1981	?	? x ? x ?
63	Service Packs / Technic	1176-1	Gear Racks and Turntables	1978	?	? x ? x ?
63	Service Packs	1242-1	Crane Grab and Winch	1986	?	? x ? x ?
63	Service Packs	5086-1	12V Motor (old)	1993	?	? x ? x ?
623	X-Pod	4337-1	Dragon Pod	2005	?	11 x 15 x 6
623	X-Pod	4339-1	Aqua Pod	2005	36	11 x 15 x 6
623	X-Pod	4413-1	Arachno Pod	2005	?	11 x 15 x 6
623	X-Pod	4338-1	Monster Pod	2005	36	11 x 15 x 6
9	Castle / Knights Kingdom II	65642-1	The Grand Tournament, Limited Edition Value Pack	2004	684	83.8 x 50.8 x 7.6
179	Racers / Tiny Turbos	8641-1	Flame Glider	2005	53.5	10 x 14 x 4
179	Racers / Tiny Turbos	8642-1	Monster Crusher	2005	53.5	10 x 14 x 4
179	Racers / Tiny Turbos	8643-1	Power Cruiser	2005	53.5	10 x 14 x 4
179	Racers / Tiny Turbos	8644-1	Street Maniac	2005	53.5	10 x 14 x 4
179	Racers / Power Racers	8648-1	Buzz Saw	2005	34	23.8 x 14.2 x 5.7
179	Racers / Power Racers	8647-1	Night Racer	2005	35	23.8 x 14.4 x 5.8
273	Bionicle / Vahki	8617-2	Vahki Zadakh Limited Edition with Movie Edition Vahi and Disk Of Time	2004	?	10.4 x 9 x 18.7
273	Bionicle / Vahki	8619-2	Vahki Keerakh Limited Edition with Movie Edition Vahi and Disk Of Time	2004	?	10.4 x 9 x 18.7
273	Bionicle / Vahki	8614-2	Vahki Nuurakh Limited Edition with Movie Edition Vahi and Disk Of Time	2004	?	10.4 x 9 x 18.8
273	Bionicle / Vahki	8618-2	Vahki Rorzakh Limited Edition with Movie Edition Vahi and Disk Of Time	2004	?	10.4 x 9 x 18.7
273	Bionicle / Vahki	8616-2	Vahki Vorzakh Limited Edition with Movie Edition Vahi and Disk Of Time	2004	?	10.4 x 9 x 18.7
67	Town / City / Fire	7238-1	Fire Helicopter	2005	30	23.8 x 14.4 x 4.7
273	Bionicle / Vahki	8615-2	Vahki Bordakh Limited Edition with Movie Edition Vahi and Disk Of Time	2004	?	10.4 x 9 x 18.9
179	Racers / Supplemental	670F-1	Wheels Pack	2004	?	? x ? x ?
179	Racers / Supplemental	671F-1	Antenna Pack	2004	?	? x ? x ?
179	Racers / Supplemental	673F-1	Gearbox Pack	2004	?	28.7 x 28.4 x 8.89
179	Racers / Supplemental	BAT8369-1	Battery Pack	2004	?	27.8 x 22.8 x 2.8
65	Star Wars / Star Wars Episode 4/5/6	K10131-1	Battle of Yavin Collection	2004	?	? x ? x ?
273	Bionicle / Supplemental	8713-1	Limited Edition 500 Pieces	2004	?	16 x 16 x 26
422	Universal Building Set / Gears	803-2	Gear/Wheel Set	1972	?	30 x 20 x 6
67	Town / Town Jr. / Police	4304-1	Chopper Cop	1998	?	? x ? x ?
65	Star Wars / Star Wars Episode 4/5/6	4483-2	AT-AT, blue box	2004	561	57.5 x 38.3 x 9
67	Town / World City / Airport	4032-7	Passenger Plane - ANA Air Version	2004	?	19 x 14 x 5
65	Star Wars / Star Wars Episode 3	7252-1	Droid Tri-Fighter	2005	67	19 x 19 x 5.8
67	Town / City / Police	7245-1	Prisoner Transport - Black/Green Sticker Version	2005	59	15 x 24 x 7.5
67	Town / City / Police	7236-1	Police Car - Black/Green Sticker Version	2005	26	19 x 9.5 x 4.7
67	Town / City / Construction	7246-1	Mini Digger	2005	13.78	14.4 x 9.6 x 3.9
67	Town / City / Fire	7241-1	Fire Car	2005	13.7	14.3 x 9.4 x 3.7
67	Town / City / Police	7237-1	Police Station - WITH Light-Up Minifigure	2005	?	57 x 38 x 11.2
67	Town / City / Police	7235-1	Police Motorcycle - Black/Green Sticker Version	2005	21	14.4 x 9.6 x 4.8
290	Value Packs	4288478676-1	6 in 1 Action Pack (Walmart Exclusive)	2000	?	? x ? x ?
486	Designer Sets / Harbor	7218-1	Orange Speedboat polybag	2004	?	14 x 14 x 0
36	Technic / Model / Construction	8418-1	Mini Loader	2005	38	19 x 14 x 4
36	Technic / Model / Construction	8415-1	Dump Truck	2005	?	28.8 x 28.8 x 6
490	Clikits	7537-1	Cool Carry-All Set	2005	152.07	29 x 24 x 8
490	Clikits	7527-1	Pretty In Pink Beauty Set	2005	?	? x ? x ?
490	Clikits	7536-1	Modern Magnetic Room Décor (Magic Magnets Set)	2005	108.63	24 x 21 x 6
490	Clikits	7523-1	Hip Hair Set	2005	28.23	14.3 x 13 x 3.8
490	Clikits	7535-1	Groovy Grape Jewels-n-More	2005	70.29	22 x 18 x 6
490	Clikits	7534-1	Stylin' Citrus Jewels-n-More	2005	70.79	21.9 x 15.2 x 5.7
490	Clikits	7533-1	Pretty in Pink Jewels-n-More	2005	70.97	? x ? x ?
273	Bionicle	65545-1	Ta-Metru Collector's Pack	2004	?	? x ? x ?
273	Bionicle / Supplemental	8748-1	Rhotuka Spinners	2005	?	9.3 x 7 x 4.6
277	Legoland / Building	380-1	Village Set	1971	?	? x ? x ?
166	Educational & Dacta / Service Packs / Special Element Sets	970679-1	Special Elements For Mechanical Engineering Set	2004	?	? x ? x ?
65	Star Wars / Star Wars Episode 2	4478-2	Geonosian Fighter, Blue Box	2004	86	28.6 x 19 x 4.6
65	Star Wars / Star Wars Episode 3	7256-1	Jedi Starfighter & Vulture Droid	2005	102	28.8 x 19.2 x 7.2
65	Star Wars / Star Wars Episode 3	7257-1	Ultimate Lightsaber Duel	2005	296	38.2 x 29 x 7
65	Star Wars / Star Wars Episode 3	7258-1	Wookiee Attack	2005	155	38.2 x 28.6 x 5.9
65	Star Wars / Star Wars Episode 3	7259-1	ARC-170 Starfighter	2005	188	43 x 28.6 x 5.7
65	Star Wars / Star Wars Episode 3	7260-1	Wookiee Catamaran	2005	314	48.2 x 28.6 x 7
65	Star Wars / Star Wars Episode 4/5/6	7263-1	TIE Fighter	2005	224	19 x 28 x 9
65	Star Wars / Star Wars Episode 3	7261-1	Clone Turbo Tank (with Light-Up Mace Windu, Trans-Light Purple Lightsaber Blade)	2005	552	57.2 x 38.1 x 9.1
179	Racers / Power Racers	K8645-1	Slammer Propeller Hotrod	2005	?	? x ? x ?
179	Racers / Power Racers	k8647-1	Dual-Engine Truck	2005	?	? x ? x ?
167	Duplo / Basic Set	5504-1	Airplane	2005	?	? x ? x ?
273	Bionicle / Visorak	8742-1	Visorak Vohtarak	2005	103	11 x 8.9 x 20
273	Bionicle / Visorak	8743-1	Visorak Boggarak	2005	103	11 x 8.9 x 20
273	Bionicle / Visorak	8744-1	Visorak Oohnorak	2005	?	11 x 8.9 x 20
273	Bionicle / Visorak	8745-1	Visorak Roporak	2005	104	11 x 8.9 x 20
273	Bionicle / Visorak	8746-1	Visorak Keelerak	2005	104	11 x 8.9 x 20
273	Bionicle / Visorak	8747-1	Visorak Suukorak	2005	104	11 x 8.9 x 20
273	Bionicle / Titans	8755-1	Keetongu	2005	114	23.8 x 28.5 x 5.8
422	Universal Building Set / Basic	1663-1	Basic Building Set in Bucket	1989	?	? x ? x ?
9	Castle / Knights Kingdom II	8791-1	Sir Danju	2005	?	10.2 x 7 x 23.3
9	Castle / Knights Kingdom II	8792-1	Sir Jayko	2005	?	10.2 x 7 x 23.3
9	Castle / Knights Kingdom II	8793-1	Sir Rascus	2005	104	10.2 x 7 x 23.3
9	Castle / Knights Kingdom II	8794-1	Sir Santis	2005	?	10.2 x 7 x 23.3
9	Castle / Knights Kingdom II	8795-1	Lord Vladek	2005	104	10.2 x 7 x 23.3
9	Castle / Knights Kingdom II	8796-1	King Mathias (Series 2)	2005	105	10.2 x 7 x 23.3
486	Designer Sets / Traffic	4883-1	Gear Grinders	2005	?	28.5 x 28.5 x 5.8
423	Classic / Wooden Box Set	820-2	Wooden Storage Box Large (Double Latch) with Contents, with Lattice	1966	1890	42 x 42 x 7.5
423	Classic / Wooden Box Set	822-2	Wooden Storage Box Medium (Single Latch) with Contents	1966	?	38 x 28 x 7.5
423	Classic / Wooden Box Set	823-1	Wooden Storage Box Medium (Single Latch), Empty	1966	?	38 x 28 x 7.5
423	Classic / Wooden Box Set	821-2	Wooden Storage Box Large (Double Latch), Empty, with Lattice	1966	?	42 x 42 x 7.5
166	Educational & Dacta / Classic / Wooden Box Set	700K-1	Kindergarten LEGO Set	1960	?	47 x 40 x 7
422	Universal Building Set / Basic	1605-1	Snail polybag	1987	?	? x ? x ?
166	Educational & Dacta / Town	9247-1	Community Workers	2005	60	18.8 x 14 x 7
167	Duplo / Basic Set	1755-1	Medium Bulk Bucket	1994	?	? x ? x ?
65	Star Wars / Star Wars Episode 3	7251-1	Darth Vader Transformation	2005	25	14.2 x 14.2 x 5.7
65	Star Wars / Star Wars Episode 3	7250-1	Clone Scout Walker	2005	31	14.2 x 19 x 5.9
273	Bionicle / Titans	8761-1	Roodaka	2005	110	23.8 x 28.5 x 5.8
273	Bionicle / Titans	8756-1	Sidorak	2005	107	23.8 x 28.5 x 5.8
167	Duplo / Bob The Builder	3292-1	Dizzy's Bridge Set	2005	?	19.2 x 19.2 x 6
167	Duplo / Bob The Builder	3293-1	Benny's Dig Set	2005	106	28.6 x 18.9 x 7.1
167	Duplo / Bob The Builder	3294-1	Muck's Recycling Set	2005	?	28.8 x 28.8 x 7.2
167	Duplo / Bob The Builder	3295-1	Roley's Road Set	2005	?	? x ? x ?
167	Duplo / Bob The Builder	3296-1	Travis and the Mobile Caravan	2005	729	38.5 x 28.5 x 11.25
167	Duplo / Bob The Builder	3297-1	Scoop and Lofty at the Building Yard	2005	234	48 x 28.8 x 9.6
273	Bionicle / Supplemental	8715-1	Ultimate Creatures Accessory Set	2005	?	21 x 21 x 32.5
67	Town / City / Traffic	7242-1	Street Sweeper	2005	33	14.2 x 14.2 x 5.8
67	Town / City / Construction	7243-1	Construction Site	2005	201	38 x 28.5 x 9.5
67	Town / City / Construction	7248-1	Digger	2005	103	28.5 x 19 x 7
67	Town / City / Construction	7249-1	XXL Mobile Crane	2005	785	47.6 x 38 x 11.3
65	Star Wars / Star Wars Episode 4/5/6	7264-1	Imperial Inspection	2005	203	47.8 x 28.5 x 5.8
167	Duplo / Duplo, Town / Traffic	4659-1	Garbage Truck	2005	?	28.8 x 19.2 x 9.6
167	Duplo / Duplo, Town / Construction	4661-1	Construction Worker	2005	?	14.7 x 12 x 10.8
167	Duplo / Duplo, Town / Fire	4664-1	Fire Station	2005	?	48 x 38.4 x 9.6
36	Technic / Model / Construction	65340-1	Dumper and Front End Loader Co-Pack (contains 8451 and 8453)	2004	?	? x ? x ?
48	Belville / Fairy-Tale	5960-1	The Mermaid Castle	2005	?	48 x 38.4 x 7.2
48	Belville / Fairy-Tale	5963-1	The Princess and the Pea	2005	?	19.2 x 28.8 x 6
48	Belville / Fairy-Tale	5961-1	Snow Queen	2005	?	19.2 x 28.8 x 6
48	Belville / Fairy-Tale	5964-1	Thumbelina	2005	?	? x ? x ?
48	Belville / Fairy-Tale	5962-1	The Tinderbox	2005	146	19.2 x 28.8 x 6
390	Holiday & Event / Easter	10168-1	Mrs. Bunny polybag	2005	?	? x ? x ?
390	Holiday & Event / Easter	10169-1	Chicken & Chicks polybag	2005	?	? x ? x ?
67	Town / World City / Airport	4032-8	Passenger Plane - SWISS Version	2005	?	19 x 14 x 5
65	Star Wars / Star Wars Episode 4/5/6	sw117promo-1	Darth Vader - 56. International Toy Fair Nuernberg (Nürnberg) polybag	2005	9.6	14 x 14 x 2.3
422	Universal Building Set / Classic Basic	4224-1	Medium Bucket	1998	?	22 x 20 x 24
65	Star Wars / Star Wars Episode 3	tf05-1	Toy Fair 2005 Star Wars V.I.P. Gala Set	2005	?	? x ? x ?
167	Duplo / Basic Set	5503-1	Dog	2005	?	? x ? x ?
65	Star Wars / Ultimate Collector Series / Star Wars Episode 4/5/6	10143-1	Death Star II - UCS	2005	1953	58.7 x 50 x 21
166	Educational & Dacta / Explore / Explore Imagination / Duplo / Playhouse	9131-1	Theatre Set (Theater)	2002	?	? x ? x ?
171	Creator / Supplemental	4782-1	Box of Bricks	2005	?	23.8 x 14.2 x 7
171	Creator / Basic Set	K4103-1	Creator Bucket bundled with 4782 (TRU Exclusive)	2005	?	? x ? x ?
171	Creator / Basic Set	7870-1	Hans Christian Andersen Bucket	2005	?	? x ? x ?
490	Clikits	65364-1	Jewels-n-Clips Click-N-Store Jewelry Set Co-Pack (7509 with jewelry box)	2004	?	? x ? x ?
490	Clikits	65363-1	Jewels-n-Bands Click-N-Store Jewelry Set Co-Pack (7508 with jewelry box)	2004	?	? x ? x ?
490	Clikits	65362-1	Jewels-n-Rings Click-N-Store Jewelry Set Co-Pack (7507 with jewelry box)	2004	?	? x ? x ?
179	Racers / Ferrari	8653-1	Enzo Ferrari 1:10	2005	?	65.2 x 43.2 x 8
179	Racers / Ferrari	8654-1	Scuderia Ferrari Truck	2005	342	57.6 x 38.4 x 7.2
169	Sculptures	10152-2	Maersk Sealand Container Ship 2005 Edition	2005	?	48 x 28.5 x 11.5
65	Star Wars / Mini / Star Wars Episode 3	6966-1	Jedi Starfighter - Mini polybag	2005	2	14 x 13.5 x 0
65	Star Wars / Mini / Star Wars Episode 3	6967-1	ARC-170 Starfighter - Mini polybag	2005	2	14 x 13.5 x 0
166	Educational & Dacta / Explore / Explore Logic / Duplo / Duplo, Town / Farm	9134-1	Life on the Farm	2002	?	? x ? x ?
67	Town / Classic Town / Airport	4778-1	Desert Biplane	2005	?	19 x 9.5 x 5.9
423	Classic / Town Plan	236-3	Garage with Automatic Door (Gray base and door frame)	1968	?	? x ? x ?
423	Classic / Town Plan	236-2	Garage and Van	1957	120	23.5 x 20 x 2.5
67	Town / Classic Town / Coast Guard	575-2	Coast Guard Station (Canadian Edition)	1978	?	? x ? x ?
65	Star Wars / Star Wars Episode 4/5/6	445062-1	Star Wars Co-Pack of 4500 and 4504	2004	?	57.3 x 38.4 x 15.1
422	Universal Building Set / Supplemental	bb0173-1	Holdall Storage Bag (UK release) - Logo Pattern	1975	?	? x ? x ?
171	Creator / Basic Model / Food & Drink	7271-1	Apple - Suntory Promotional polybag	2005	?	? x ? x ?
171	Creator / Basic Model / Food & Drink	7272-1	Pear - Suntory Promotional polybag	2005	?	? x ? x ?
171	Creator / Basic Model / Food & Drink	7274-1	Orange - Suntory Promotional polybag	2005	?	? x ? x ?
171	Creator / Basic Model / Food & Drink	7275-1	Cherry - Suntory Promotional polybag	2005	?	? x ? x ?
171	Creator / Basic Model / Food & Drink	7276-1	Mango - Suntory Promotional polybag	2005	?	? x ? x ?
171	Creator / Basic Model / Food & Drink	7278-1	Melon - Suntory Promotional polybag	2005	?	? x ? x ?
273	Bionicle / Toa Hagah	8762-1	Toa Iruini	2005	98	10.8 x 20 x 8.8
273	Bionicle / Toa Hagah	8763-1	Toa Norik	2005	97	10.8 x 8.8 x 20
171	Creator / Supplemental	4781-1	Box of Bricks	2005	101	19 x 19 x 11
516	4 Juniors / Jack Stone / Airport	1435-1	Super Glider (Kabaya Promotional)	2002	?	? x ? x ?
