Type	Item No	Item Name	Qty	Color ID	Extra?	Alternate?	Match ID	Counterpart?

P	32803	Slope, Curved 2 x 2 Inverted	2	11	N	N	0	N	
P	6134	Hinge Brick 2 x 2 Top	8	11	N	N	0	N	
P	18651	Technic, Axle Pin 3L with Friction Ridges Lengthwise and 2L Axle	7	11	N	N	0	N	
P	32138	Technic, Pin Double with Axle Hole	4	11	N	N	0	N	
P	99206	Plate, Modified 2 x 2 x 2/3 with 2 Studs on Side	4	11	N	N	0	N	
P	15456	Plate, Modified 2 x 2 with Towball and Hole	26	11	N	N	0	N	
P	48496	Technic, Pin Connector Toggle Joint Smooth Double with 2 Pins	4	11	N	N	0	N	
P	34103	Plate, Modified 1 x 3 with 2 Studs (Double Jumper)	1	11	N	N	0	N	
P	3622	Brick 1 x 3	2	11	N	N	0	N	
P	18649	Plate, Modified 1 x 2 with Handles on Ends	8	11	N	N	0	N	
P	3021	Plate 2 x 3	6	11	N	N	0	N	
P	2825	Technic, Liftarm 1 x 4 Thin with Stud Connector	4	11	N	N	0	N	
P	60596	Door Frame 1 x 4 x 6 with Two Holes on Top and Bottom	3	11	N	N	0	N	
P	32250	Technic, Liftarm 3 x 5 L-Shape with Quarter Ellipse Thin	2	11	N	N	0	N	
P	87079	Tile 2 x 4	3	11	N	N	0	N	
P	26599	Plate, Modified 2 x 4 with Pin Holes	4	11	N	N	0	N	
P	3020	Plate 2 x 4	67	11	N	N	0	N	
P	64449	Support 1 x 6 x 10 Girder Triangular	4	11	N	N	0	N	
P	6153b	Wedge 6 x 4 Cutout with Stud Notches	4	11	N	N	0	N	
P	92099	Plate, Modified 4 x 6 with Trap Door Hinge (Long Pins)	3	11	N	N	0	N	
P	60219	Slope, Inverted 45 6 x 4 Double with 4 x 4 Cutout and 3 Holes	1	11	N	N	0	N	
P	40490	Technic, Liftarm 1 x 9 Thick	20	11	N	N	0	N	
P	3832	Plate 2 x 10	1	11	N	N	0	N	
P	3036	Plate 6 x 8	10	11	N	N	0	N	
P	41239	Technic, Liftarm 1 x 13 Thick	4	11	N	N	0	N	
P	30504	Wedge, Plate 8 x 8 Cut Corner	2	11	N	N	0	N	
P	3029	Plate 4 x 12	21	11	N	N	0	N	
P	91988	Plate 2 x 14	9	11	N	N	0	N	
P	2465	Brick 1 x 16	4	11	N	N	0	N	
P	4282	Plate 2 x 16	6	11	N	N	0	N	
P	90498	Tile 8 x 16 with Bottom Tubes	1	11	N	N	0	N	
P	3062b	Brick, Round 1 x 1 Open Stud	6	3	N	N	0	N	
P	62462	Technic, Pin Connector Round 2L with Slot (Pin Joiner Round)	8	3	N	N	0	N	
P	32000	Technic, Brick 1 x 2 with Holes	20	3	N	N	0	N	
P	44728	Bracket 1 x 2 - 2 x 2	2	3	N	N	0	N	
P	60470b	Plate, Modified 1 x 2 with Clips Horizontal (thick open O clips)	4	3	N	N	0	N	
P	42003	Technic, Axle and Pin Connector Perpendicular 3L with 2 Pin Holes	6	3	N	N	0	N	
P	4519	Technic, Axle 3	4	3	N	N	0	N	
P	3176	Plate, Modified 3 x 2 with Hole	10	3	N	N	0	N	
P	30374	Bar   4L (Lightsaber Blade / Wand)	1	3	N	N	0	N	
P	3002	Brick 2 x 3	8	3	N	N	0	N	
P	3037	Slope 45 2 x 4	1	3	N	N	0	N	
P	99773	Technic, Liftarm Triangle Thin, Type II	4	3	N	N	0	N	
P	32073	Technic, Axle 5	3	3	N	N	0	N	
P	30363	Slope 18 4 x 2	2	3	N	N	0	N	
P	14720	Technic, Liftarm 3 X 5 Perpendicular H-Shape Thick	7	3	N	N	0	N	
P	3666	Plate 1 x 6	10	3	N	N	0	N	
P	44294	Technic, Axle 7	1	3	N	N	0	N	
P	32524	Technic, Liftarm 1 x 7 Thick	10	3	N	N	0	N	
P	4274	Technic, Pin 1/2	10	7	N	N	0	N	
P	2654	Plate, Round 2 x 2 with Rounded Bottom (Boat Stud)	18	7	N	N	0	N	
P	43093	Technic, Axle Pin with Friction Ridges Lengthwise	26	7	N	N	0	N	
P	3700	Technic, Brick 1 x 2 with Hole	4	7	N	N	0	N	
P	3023	Plate 1 x 2	49	7	N	N	0	N	
P	63868	Plate, Modified 1 x 2 with Clip Horizontal on End	4	7	N	N	0	N	
P	6558	Technic, Pin 3L with Friction Ridges Lengthwise	171	7	N	N	0	N	
P	32124	Technic, Plate 1 x 5 with Smooth Ends, 4 Studs and Center Axle Hole	2	7	N	N	0	N	
P	4871	Slope, Inverted 45 4 x 2 Double	4	7	N	N	0	N	
P	6629	Technic, Liftarm 1 x 9 Bent (6 - 4) Thick	4	7	N	N	0	N	
P	3460	Plate 1 x 8	8	7	N	N	0	N	
P	2445	Plate 2 x 12	13	7	N	N	0	N	
P	87082	Technic, Pin 3L with Friction Ridges Lengthwise and Center Pin Hole	2	5	N	N	0	N	
P	3713	Technic Bush	9	5	N	N	0	N	
P	41677	Technic, Liftarm 1 x 2 Thin	2	5	N	N	0	N	
P	32062	Technic, Axle 2 Notched	2	5	N	N	0	N	
P	3941	Brick, Round 2 x 2 with Axle Hole	1	5	N	N	0	N	
P	24201	Slope, Curved 2 x 1 Inverted	4	5	N	N	0	N	
P	4865b	Panel 1 x 2 x 1 with Rounded Corners	12	5	N	N	0	N	
P	22885	Brick, Modified 1 x 2 x 1 2/3 with Studs on 1 Side	10	5	N	N	0	N	
P	99207	Bracket 1 x 2 - 2 x 2 Inverted	14	5	N	N	0	N	
P	10247	Plate, Modified 2 x 2 with Pin Hole - Full Cross Support Underneath	2	5	N	N	0	N	
P	11214	Technic, Axle Pin 3L with Friction Ridges Lengthwise and 1L Axle	6	5	N	N	0	N	
P	32184	Technic, Axle and Pin Connector Perpendicular 3L with Center Pin Hole	5	5	N	N	0	N	
P	85943	Technic, Brick 1 x 2 with Hole and Dual Liftarm Extensions	4	5	N	N	0	N	
P	3705	Technic, Axle 4	4	5	N	N	0	N	
P	18671	Bracket 3 x 2 x 1 1/3	4	5	N	N	0	N	
P	30414	Brick, Modified 1 x 4 with 4 Studs on 1 Side	33	5	N	N	0	N	
P	3710	Plate 1 x 4	18	5	N	N	0	N	
P	11212	Plate 3 x 3	18	5	N	N	0	N	
P	3001	Brick 2 x 4	14	5	N	N	0	N	
P	32526	Technic, Liftarm 3 x 5 L-Shape Thick	5	5	N	N	0	N	
P	4162	Tile 1 x 8	2	5	N	N	0	N	
P	3035	Plate 4 x 8	8	5	N	N	0	N	
P	3832	Plate 2 x 10	8	5	N	N	0	N	
P	18945	Technic, Panel Plate 5 x 11 x 1 Tapered	2	5	N	N	0	N	
P	32278	Technic, Liftarm 1 x 15 Thick	2	5	N	N	0	N	
P	3062b	Brick, Round 1 x 1 Open Stud	4	15	N	N	0	N	
P	98138	Tile, Round 1 x 1	4	15	N	N	0	N	
P	4740	Dish 2 x 2 Inverted (Radar)	3	15	N	N	0	N	
P	35394	Dish 4 x 4 Inverted (Radar) with Open Stud	3	15	N	N	0	N	
P	4285b	Dish 6 x 6 Inverted (Radar) Webbed - Type 2 (underside attachment positions at 90 degrees)	3	15	N	N	0	N	
P	4073	Plate, Round 1 x 1 Straight Side	1	17	N	N	0	N	
P	4073	Plate, Round 1 x 1 Straight Side	11	98	N	N	0	N	
P	4073	Plate, Round 1 x 1 Straight Side	1	12	N	N	0	N	
P	3069b	Tile 1 x 2 with Groove	1	12	N	N	0	N	
P	99784	Bar  12L with 1 x 2 Plate End Hollow Studs and 1 x 1 Round Plate End	1	12	N	N	0	N	
P	32952	Brick, Modified 1 x 1 x 1 2/3 with Studs on 1 Side	2	4	N	N	0	N	
P	3022	Plate 2 x 2	29	4	N	N	0	N	
P	32054	Technic, Pin 3L with Friction Ridges Lengthwise and Stop Bush	10	4	N	N	0	N	
P	96874	Human Tool, Brick and Axle Separator	1	4	N	N	0	N	
P	98138	Tile, Round 1 x 1	8	59	N	N	0	N	
P	34103	Plate, Modified 1 x 3 with 2 Studs (Double Jumper)	11	59	N	N	0	N	
P	15254	Brick, Arch 1 x 6 x 2 - Medium Thick Top without Reinforced Underside	6	59	N	N	0	N	
P	13547	Slope, Curved 4 x 1 Inverted	2	69	N	N	0	N	
P	4151b	Plate, Modified 8 x 8 with Grille and Hole in Center	1	69	N	N	0	N	
P	26604	Brick, Modified 1 x 1 with Studs on 2 Sides, Adjacent	2	42	N	N	0	N	
P	32803	Slope, Curved 2 x 2 Inverted	5	68	N	N	0	N	
P	92593	Plate, Modified 1 x 4 with 2 Studs without Groove	3	71	N	N	0	N	
P	4032	Plate, Round 2 x 2 with Axle Hole	7	6	N	N	0	N	
P	88072	Plate, Modified 1 x 2 with Arm Up (Horizontal Arm Length 5mm)	1	6	N	N	0	N	
P	3003	Brick 2 x 2	3	6	N	N	0	N	
P	3623	Plate 1 x 3	26	6	N	N	0	N	
